订单日期,产品名称,顾客姓名,订单单号,区域,目的省份,目的城市,快递公司,产品类别,产品子类别,销售数量,销售金额,收款方式
2015/12/12,盐焗扁核仁210g,Henry Goldwyn,10022250958,西南,重庆市,重庆市,顺丰,坚果炒货,果果仁仁,55,1628.055,预付账款
2015/7/4,瓜蒌子奶香味150g,Art Miller,10022250959,西北,青海省,西宁市,顺丰,坚果炒货,磕壳坚果,14,231.868,预付账款
2014/1/23,椰香玉米65g,Alex Avila,10022250960,华南,广西省,河池市,顺丰,坚果炒货,特惠炒货,44,101.2,应收票据
2015/7/27,鱼骨青豆80g,Michael Moore,10022250961,华南,广东省,汕尾市,顺丰,坚果炒货,特惠炒货,19,180.576,应收票据
2015/2/2,甘栗仁80g,Erica Smith,10022250962,华东,江苏省,泰州市,顺丰,坚果炒货,果果仁仁,48,311.328,应收账款
2015/6/16,东北红松218g,Jill Matthias,10022250963,华东,上海市,上海市,中通,坚果炒货,磕壳坚果,50,1420.25,应收账款
2015/2/26,精装纸皮核桃380g,Sally Knutson,10022250964,东北,辽宁省,营口市,圆通,坚果炒货,磕壳坚果,52,1971.06,应收账款
2015/10/14,青豌豆蒜香味120g,Julia Barnett,10022250965,华北,山西省,忻州市,顺丰,坚果炒货,特惠炒货,15,97.29,应收账款
2015/1/27,伊朗开心果190g,Alan Haines,10022250966,华南,广东省,清远市,顺丰,坚果炒货,磕壳坚果,13,373.152,应收票据
2014/6/7,肉松青豆120g,Chuck Sachs,10022250967,华东,浙江省,舟山市,顺丰,坚果炒货,特惠炒货,11,73.623,应收账款
2014/10/30,烘烤薯片番茄味98g,Larry Tron,10022250968,华北,内蒙古,通辽市,顺丰,坚果炒货,特惠炒货,54,529.254,应收账款
2014/10/30,烘烤薯片番茄味98g,Larry Tron,10022250969,华北,内蒙古,通辽市,顺丰,坚果炒货,特惠炒货,29,284.229,应收账款
2015/10/22,蟹香腰果180g,Magdelene Morse,10022250970,华北,天津市,天津市,圆通,坚果炒货,果果仁仁,31,554.9,应收账款
2015/10/24,东北红松330g,Robert Marley,10022250971,华北,河北省,保定市,顺丰,坚果炒货,磕壳坚果,20,790.02,应收账款
2015/7/30,炒米（蛋黄味）240g,Nat Carroll,10022250972,东北,辽宁省,营口市,韵达,坚果炒货,特惠炒货,18,211.302,应收账款
2014/7/28,炭烧腰果238g,Tony Molinari,10022250973,华南,广东省,河源市,韵达,坚果炒货,果果仁仁,29,637.652,应收票据
2015/5/9,瓜蒌子奶香味150g,Carlos Soltero,10022250974,东北,吉林省,辽源市,圆通,坚果炒货,磕壳坚果,32,519.168,应收账款
2015/4/24,小米锅巴五香味90g,Julia Dunbar,10022250975,华东,山东省,威海市,顺丰,坚果炒货,特惠炒货,44,264,应收账款
2014/5/2,肉松青豆120g,Nora Paige,10022250976,西北,陕西省,延安市,顺丰,坚果炒货,特惠炒货,18,122.958,预付账款
2014/3/24,沙拉薯条150g,Brian Stugart,10022250977,西南,云南省,曲靖市,顺丰,坚果炒货,特惠炒货,22,143.22,预付账款
2015/4/16,西瓜子话梅味218g,Penelope Sewall,10022250978,华南,广东省,广州市,韵达,坚果炒货,磕壳坚果,29,447.267,应收票据
2015/7/26,奶香良品山核桃238g,Juliana Krohn,10022250979,华东,安徽省,黄山市,顺丰,坚果炒货,磕壳坚果,48,1306.032,应收账款
2015/1/14,沙拉薯条150g,Carl Ludwig,10022250980,东北,黑龙江,伊春市,顺丰,坚果炒货,特惠炒货,11,72.38,应收账款
2015/2/27,沙拉薯条150g,Sonia Sunley,10022250981,华南,湖北省,宜昌市,圆通,坚果炒货,特惠炒货,16,100.8,应收票据
2015/7/22,甘栗仁150g,Hallie Redmond,10022250982,华东,浙江省,湖州市,圆通,坚果炒货,果果仁仁,20,255.42,应收账款
2014/8/15,多味花生148g,Bill Shonely,10022250983,东北,吉林省,长春市,中通,坚果炒货,特惠炒货,46,207.368,应收账款
2015/4/30,碧根果椒盐味190g*3,John Lee,10022250984,华南,广东省,广州市,申通,坚果炒货,磕壳坚果,41,2249.67,应收票据
2015/7/15,蟹香腰果180g,Shahid Shariari,10022250985,华南,广东省,惠州市,韵达,坚果炒货,果果仁仁,27,449.469,应收票据
2015/2/10,炭烧腰果238g,Ted Trevino,10022250986,华北,内蒙古,包头市,申通,坚果炒货,果果仁仁,46,1011.448,应收账款
2015/10/20,夏威夷果盐焗味200g,Alan Haines,10022250987,华东,浙江省,湖州市,申通,坚果炒货,磕壳坚果,50,985.05,应收账款
2015/2/16,奶香巴旦木238g,Eva Jacobs,10022250988,华北,山西省,太原市,中通,坚果炒货,磕壳坚果,42,1271.256,应收账款
2015/7/4,精装纸皮核桃380g,Bill Eplett,10022250989,华南,广西省,百色市,圆通,坚果炒货,磕壳坚果,29,1133.958,应收票据
2014/11/6,奶香巴旦木238g,Larry Hughes,10022250990,华北,内蒙古,包头市,圆通,坚果炒货,磕壳坚果,18,580.356,应收账款
2014/11/6,奶香巴旦木238g,Larry Hughes,10022250991,华北,内蒙古,包头市,圆通,坚果炒货,磕壳坚果,55,1773.31,应收账款
2015/8/30,西瓜子话梅味218g,Bill Shonely,10022250992,东北,黑龙江,牡丹江市,EMS,坚果炒货,磕壳坚果,29,442.656,应收账款
2015/3/31,黑珍珠葵瓜子110g,Ashley Jarboe,10022250993,华东,浙江省,台州市,圆通,坚果炒货,磕壳坚果,43,210.7,应收账款
2015/7/27,多味葵花籽180g,Denny Blanton,10022250994,华东,江苏省,枣庄市,圆通,坚果炒货,磕壳坚果,12,81.9,应收账款
2015/2/10,瓜蒌子奶香味150g,Bill Eplett,10022250995,华北,北京市,北京市,顺丰,坚果炒货,磕壳坚果,50,777.4,应收账款
2014/1/11,自然开心果210g,Bradley Drucker,10022250996,华东,浙江省,舟山市,顺丰,坚果炒货,磕壳坚果,31,1407.679,应收账款
2014/8/31,精装纸皮核桃380g,Steve Chapman,10022250997,华东,浙江省,湖州市,申通,坚果炒货,磕壳坚果,24,928.872,应收账款
2014/7/25,精装纸皮核桃380g,Andrew Allen,10022250998,西北,新疆,乌鲁木齐市,圆通,坚果炒货,磕壳坚果,36,1307.124,预付账款
2014/9/1,烘烤薯片原味98g,Ed Braxton,10022250999,华南,广西省,贵港市,顺丰,坚果炒货,果果仁仁,10,92.07,应收票据
2015/1/29,小米锅巴孜然味90g,Karen Daniels,10022251000,东北,辽宁省,本溪市,申通,坚果炒货,特惠炒货,12,57.6,应收账款
2015/4/28,西瓜子奶油味218g,Robert Marley,10022251001,华南,广东省,广州市,申通,坚果炒货,磕壳坚果,32,379.776,应收票据
2014/11/11,话梅味西瓜子105g,Jason Fortune,10022251002,华北,内蒙古,乌海市,韵达,坚果炒货,磕壳坚果,45,285.66,应收账款
2014/11/11,话梅味西瓜子105g,Jason Fortune,10022251003,华北,内蒙古,乌海市,韵达,坚果炒货,磕壳坚果,16,101.568,应收账款
2014/11/4,蟹黄风味豆瓣120g,Thea Hudgings,10022251004,东北,辽宁省,营口市,顺丰,坚果炒货,果果仁仁,50,222.75,应收账款
2014/11/4,蟹黄风味豆瓣120g,Thea Hudgings,10022251005,东北,辽宁省,营口市,顺丰,坚果炒货,果果仁仁,29,129.195,应收账款
2015/7/16,爆米花（奶油味）118g,Deanra Eno,10022251006,华南,河南省,安阳市,圆通,坚果炒货,特惠炒货,45,396.495,应收票据
2015/9/8,炭烧腰果120g,Sam Craven,10022251007,华东,福建省,莆田市,圆通,坚果炒货,果果仁仁,30,335.58,应收账款
2014/4/19,手造麻薯（榴莲味）150g,Raymond Fair,10022251008,东北,吉林省,长春市,顺丰,坚果炒货,果果仁仁,29,174,应收账款
2014/1/17,自然开心果210g,Nick Radford,10022251009,华北,北京市,北京市,顺丰,坚果炒货,磕壳坚果,41,1984.523,应收账款
2015/4/11,夏威夷果盐焗味200g,Quincy Jones,10022251010,华南,广西省,梧州市,圆通,坚果炒货,磕壳坚果,33,591.03,应收票据
2014/7/4,话梅味西瓜子105g,Dave Poirier,10022251011,华东,安徽省,铜陵市,顺丰,坚果炒货,磕壳坚果,36,226.044,应收账款
2014/4/10,多味葵花籽180g,Duane Benoit,10022251012,华北,河北省,保定市,顺丰,坚果炒货,磕壳坚果,24,171,应收账款
2015/10/15,奶香味四粒红花生180g,Nicole Hansen,10022251013,华南,湖南省,衡阳市,顺丰,坚果炒货,磕壳坚果,54,364.5,应收票据
2015/5/23,爆米花（焦糖味）118g,Rick Duston,10022251014,华南,河南省,南阳市,顺丰,坚果炒货,特惠炒货,46,446.292,应收票据
2015/2/2,西瓜子话梅味218g,Dennis Pardue,10022251015,华南,广东省,广州市,圆通,坚果炒货,磕壳坚果,9,130.221,应收票据
2014/10/4,鱼骨青豆80g,Andrew Roberts,10022251016,东北,吉林省,白城市,EMS,坚果炒货,特惠炒货,50,495,应收账款
2015/8/24,多味葵花籽180g,Rachel Payne,10022251017,华南,海南省,三沙市,圆通,坚果炒货,磕壳坚果,37,277.5,应收票据
2015/6/23,沙拉薯条150g,Nick Crebassa,10022251018,西北,甘肃省,张掖市,圆通,坚果炒货,特惠炒货,9,57.33,预付账款
2014/10/25,东北红松218g,Jim Epp,10022251019,华南,广西省,玉林市,圆通,坚果炒货,磕壳坚果,54,1453.14,应收票据
2014/10/25,东北红松218g,Jim Epp,10022251020,华南,广西省,玉林市,圆通,坚果炒货,磕壳坚果,11,296.01,应收票据
2014/3/9,椰香玉米65g,Liz MacKendrick,10022251021,华北,内蒙古,乌兰察布市,顺丰,坚果炒货,特惠炒货,13,29.9,应收账款
2015/7/21,烘烤薯片原味98g,Kean Nguyen,10022251022,华北,内蒙古,巴彦淖尔市,顺丰,坚果炒货,果果仁仁,8,76.824,应收账款
2014/2/4,蟹香腰果180g,Michael Grace,10022251023,华东,浙江省,衢州市,韵达,坚果炒货,果果仁仁,14,245.588,应收账款
2015/1/23,烘烤薯片原味98g,Jill Matthias,10022251024,东北,黑龙江,双鸭山市,申通,坚果炒货,果果仁仁,24,235.224,应收账款
2015/6/17,炭烧腰果238g,Erin Smith,10022251025,华东,浙江省,台州市,EMS,坚果炒货,果果仁仁,27,625.941,应收账款
2014/6/28,烘烤薯片番茄味98g,Seth Vernon,10022251026,华南,广东省,广州市,圆通,坚果炒货,特惠炒货,46,450.846,应收票据
2014/10/24,蛋花玉米65g,Trudy Bell,10022251027,华南,海南省,三亚市,顺丰,坚果炒货,特惠炒货,51,117.3,应收票据
2014/8/1,盐焗扁核仁210g,Liz Price,10022251028,西北,宁夏,石嘴山市,圆通,坚果炒货,果果仁仁,45,1237.86,预付账款
2015/6/15,淮盐花生米100g,Eric Barreto,10022251029,华南,广西省,北海市,韵达,坚果炒货,果果仁仁,14,66.542,应收票据
2014/5/17,黑珍珠葵瓜子110g,Aleksandra Gannaway,10022251030,华南,广东省,揭阳市,顺丰,坚果炒货,磕壳坚果,30,135,应收票据
2014/7/27,奶香味四粒红花生180g,Brendan Dodson,10022251031,西北,甘肃省,嘉峪关市,圆通,坚果炒货,磕壳坚果,5,33.75,预付账款
2015/10/16,小米锅巴（麻辣味）90g,Chuck Sachs,10022251032,华东,浙江省,舟山市,顺丰,坚果炒货,特惠炒货,47,218.55,应收账款
2014/3/10,爆米花（奶油味）118g,Thomas Brumley,10022251033,东北,辽宁省,营口市,顺丰,坚果炒货,特惠炒货,22,182.094,应收账款
2015/5/19,沙拉薯条150g,Khloe Miller,10022251034,东北,辽宁省,辽阳市,EMS,坚果炒货,特惠炒货,33,221.76,应收账款
2014/7/12,手剥甘栗120g,Alice McCarthy,10022251035,华南,河南省,三门峡市,圆通,坚果炒货,磕壳坚果,51,532.95,应收票据
2015/1/9,奶香夏威夷果280g,Karen Carlisle,10022251036,华东,安徽省,铜陵市,顺丰,坚果炒货,磕壳坚果,15,421.59,应收账款
2014/9/25,甘栗仁80g,Jeremy Lonsdale,10022251037,华北,内蒙古,通辽市,顺丰,坚果炒货,果果仁仁,18,121.716,应收账款
2015/12/20,夏威夷果盐焗味200g,Phillip Flathmann,10022251038,华南,广西省,梧州市,圆通,坚果炒货,磕壳坚果,46,823.86,应收票据
2015/7/31,葵花籽奶油味190g,Beth Thompson,10022251039,华北,天津市,天津市,韵达,坚果炒货,磕壳坚果,22,173.8,应收账款
2014/1/28,瓜蒌子奶香味150g,Adam Hart,10022251040,华北,内蒙古,包头市,圆通,坚果炒货,磕壳坚果,48,778.752,应收账款
2014/1/11,葵花籽奶油味190g,Alan Barnes,10022251041,华南,广东省,广州市,圆通,坚果炒货,磕壳坚果,39,308.1,应收票据
2014/1/31,良品山核桃椒盐味238g,Art Foster,10022251042,东北,吉林省,辽源市,圆通,坚果炒货,磕壳坚果,28,677.88,应收账款
2015/11/4,原生碧根果218g,Mike Kennedy,10022251043,华北,内蒙古,包头市,圆通,坚果炒货,果果仁仁,21,401.184,应收账款
2015/1/14,爆米花（焦糖味）118g,Anthony Garverick,10022251044,西北,甘肃省,金昌市,韵达,坚果炒货,特惠炒货,10,98.01,预付账款
2015/12/4,西瓜子奶油味218g,Jenna Caffey,10022251045,西北,陕西省,渭南市,顺丰,坚果炒货,磕壳坚果,14,180.6,预付账款
2014/10/2,盐焗扁核仁210g,Joy Smith,10022251046,西北,陕西省,宝鸡市,圆通,坚果炒货,果果仁仁,20,598,预付账款
2015/8/5,夏威夷果盐焗味200g,Henry Goldwyn,10022251047,华北,天津市,天津市,顺丰,坚果炒货,磕壳坚果,48,955.2,应收账款
2015/9/8,甘栗仁80g,Sam Craven,10022251048,华东,江苏省,枣庄市,圆通,坚果炒货,果果仁仁,16,109.296,应收账款
2015/4/15,烘烤薯片原味98g,Matthew Grinstein,10022251049,华东,安徽省,蚌埠市,圆通,坚果炒货,果果仁仁,36,331.452,应收账款
2014/1/22,野山小核桃仁160g,Khloe Miller,10022251050,东北,辽宁省,营口市,顺丰,坚果炒货,果果仁仁,13,687.96,应收账款
2015/8/4,蟹香腰果180g,Gary Hansen,10022251051,华南,广东省,江门市,顺丰,坚果炒货,果果仁仁,18,296.424,应收票据
2014/3/9,东北红松330g,Susan MacKendrick,10022251052,华南,河南省,商丘市,顺丰,坚果炒货,磕壳坚果,28,1027.824,应收票据
2015/6/3,甘草西瓜子90g,Sean Christensen,10022251053,西南,贵州省,贵阳市,圆通,坚果炒货,磕壳坚果,51,247.401,预付账款
2014/2/15,炭烧腰果238g,Bill Eplett,10022251054,华南,海南省,三亚市,顺丰,坚果炒货,果果仁仁,25,573.6,应收票据
2015/10/9,东北红松218g,Duane Huffman,10022251055,东北,吉林省,长春市,中通,坚果炒货,磕壳坚果,6,174.018,应收账款
2014/1/18,夏威夷果盐焗味200g,Edward Nazzal,10022251056,华北,北京市,北京市,顺丰,坚果炒货,磕壳坚果,28,507.052,应收账款
2014/11/3,原生碧根果218g,Xylona Price,10022251057,西北,宁夏,固原市,顺丰,坚果炒货,果果仁仁,26,476.008,预付账款
2014/11/3,原生碧根果218g,Xylona Price,10022251058,西北,宁夏,固原市,顺丰,坚果炒货,果果仁仁,27,494.316,预付账款
2014/7/7,盐焗腰果180g,Karen Seio,10022251059,东北,辽宁省,铁岭市,中通,坚果炒货,果果仁仁,12,217.308,应收账款
2014/4/24,小米锅巴孜然味90g,Jim Epp,10022251060,东北,吉林省,通化市,韵达,坚果炒货,特惠炒货,52,260,应收账款
2014/8/6,碧根果仁（芝麻味）125g,Anthony Johnson,10022251061,华南,广西省,北海市,顺丰,坚果炒货,果果仁仁,30,597.87,应收票据
2015/5/22,碧根果仁（芝麻味）125g,Nathan Mautz,10022251062,华南,海南省,三沙市,中通,坚果炒货,果果仁仁,48,956.592,应收票据
2014/10/27,小米锅巴五香味90g,Trudy Brown,10022251063,华北,内蒙古,包头市,圆通,坚果炒货,特惠炒货,24,138.24,应收账款
2014/10/27,小米锅巴五香味90g,Trudy Brown,10022251064,华北,内蒙古,包头市,圆通,坚果炒货,特惠炒货,48,276.48,应收账款
2014/8/1,葵花籽奶油味190g,Liz Price,10022251065,西北,甘肃省,嘉峪关市,圆通,坚果炒货,磕壳坚果,22,161.634,预付账款
2014/10/9,甘草西瓜子90g,Ann Chong,10022251066,华南,广东省,广州市,圆通,坚果炒货,磕壳坚果,55,245.245,应收票据
2015/9/19,小米锅巴孜然味90g,Meg O'Connel,10022251067,华南,广东省,深圳市,中通,坚果炒货,特惠炒货,36,178.2,应收票据
2014/3/26,碧根果仁（芝麻味）125g,Muhammed Yedwab,10022251068,华东,安徽省,淮北市,顺丰,坚果炒货,果果仁仁,14,300.468,应收账款
2015/3/9,爆米花（奶油味）118g,Liz Pelletier,10022251069,华东,上海市,上海市,韵达,坚果炒货,特惠炒货,16,129.584,应收账款
2014/5/10,甘草西瓜子90g,Neil Knudson,10022251070,华南,广东省,梅州市,顺丰,坚果炒货,磕壳坚果,34,154.938,应收票据
2015/11/14,小米锅巴（麻辣味）90g,Mathew Reese,10022251071,华南,广西省,北海市,顺丰,坚果炒货,特惠炒货,48,240,应收票据
2015/12/22,炭烧腰果120g,Luke Schmidt,10022251072,华东,浙江省,舟山市,顺丰,坚果炒货,果果仁仁,5,58.905,应收账款
2015/5/12,精装纸皮核桃380g,Thais Sissman,10022251073,华北,山西省,忻州市,EMS,坚果炒货,磕壳坚果,22,833.91,应收账款
2014/11/18,小米锅巴（麻辣味）90g,Carl Weiss,10022251074,华东,江西省,吉安市,中通,坚果炒货,特惠炒货,45,222.75,应收账款
2014/11/18,小米锅巴（麻辣味）90g,Carl Weiss,10022251075,华东,江西省,吉安市,中通,坚果炒货,特惠炒货,43,212.85,应收账款
2015/8/17,蛋花玉米65g,Craig Yedwab,10022251076,东北,吉林省,通化市,韵达,坚果炒货,特惠炒货,38,85.5,应收账款
2015/11/7,淮盐花生米100g,Harry Greene,10022251077,华北,北京市,北京市,圆通,坚果炒货,果果仁仁,51,239.904,应收账款
2014/7/2,烘烤薯片原味98g,Edward Hooks,10022251078,华北,北京市,北京市,顺丰,坚果炒货,果果仁仁,55,511.83,应收账款
2014/8/20,东北红松330g,Heather Kirkland,10022251079,华东,浙江省,舟山市,顺丰,坚果炒货,磕壳坚果,25,937.65,应收账款
2014/8/27,椰香玉米65g*5,Neil Knudson,10022251080,华北,山西省,运城市,顺丰,坚果炒货,特惠炒货,43,459.326,应收账款
2015/10/22,瓜蒌子奶香味150g,Magdelene Morse,10022251081,华北,天津市,天津市,圆通,坚果炒货,磕壳坚果,18,304.2,应收账款
2014/2/12,炭烧腰果120g,Chuck Clark,10022251082,华南,湖南省,益阳市,顺丰,坚果炒货,果果仁仁,7,76.636,应收票据
2014/5/6,蛋花玉米65g,Roy Skaria,10022251083,华南,海南省,三沙市,圆通,坚果炒货,特惠炒货,31,72.85,应收票据
2014/10/12,肉松青豆120g,Toby Knight,10022251084,东北,辽宁省,辽阳市,顺丰,坚果炒货,特惠炒货,55,349.14,应收账款
2014/5/25,烘烤薯片原味98g,Patricia Hirasaki,10022251085,华南,广东省,阳江市,顺丰,坚果炒货,果果仁仁,42,382.536,应收票据
2014/8/2,东北红松218g,Thomas Seio,10022251086,华南,海南省,三亚市,韵达,坚果炒货,磕壳坚果,51,1479.153,应收票据
2015/6/21,良品山核桃椒盐味238g,Denny Joy,10022251087,华北,河北省,邯郸市,申通,坚果炒货,磕壳坚果,49,1278.557,应收账款
2014/7/3,西瓜子奶油味218g,Michael Moore,10022251088,华东,安徽省,铜陵市,顺丰,坚果炒货,磕壳坚果,36,427.248,应收账款
2014/11/20,多味葵花籽180g,Michelle Moray,10022251089,东北,吉林省,通化市,韵达,坚果炒货,磕壳坚果,52,358.8,应收账款
2014/11/20,多味葵花籽180g,Michelle Moray,10022251090,东北,吉林省,通化市,韵达,坚果炒货,磕壳坚果,51,351.9,应收账款
2014/7/6,东北红松330g,Justin Knight,10022251091,华北,内蒙古,赤峰市,韵达,坚果炒货,磕壳坚果,14,558.6,应收账款
